Donald	M	29661	1935
Joan	F	17069	1936
Donald	M	28635	1936
Nancy	F	17069	1937
Donald	M	27868	1937
Nancy	F	18948	1938
Donald	M	26665	1938
Nancy	F	19726	1939
David	M	25362	1939
Nancy	F	19732	1940
David	M	27687	1940
Betty	F	20905	1941
David	M	30551	1941
Judith	F	24792	1942
Charles	M	35843	1942
Judith	F	25209	1943
Charles	M	36627	1943
Nancy	F	23212	1944
Charles	M	34654	1944
Nancy	F	21456	1945
Charles	M	32462	1945
Nancy	F	28344	1946
Michael	M	41181	1946
Nancy	F	32444	1947
Michael	M	50501	1947
Nancy	F	29411	1948
Richard	M	50970	1948
Nancy	F	29246	1949
Richard	M	50939	1949
Deborah	F	29063	1950
Richard	M	51000	1950
Nancy	F	30347	1951
Richard	M	54549	1951
Nancy	F	31740	1952
Richard	M	58350	1952
Debra	F	36860	1953
Richard	M	58403	1953
Barbara	F	36370	1954
Richard	M	57014	1954
Barbara	F	33605	1955
Richard	M	53545	1955
Karen	F	40047	1956
Richard	M	52906	1956
Cynthia	F	39326	1957
Mark	M	52794	1957
Deborah	F	32937	1958
Mark	M	52665	1958
Debra	F	31373	1959
William	M	51366	1959
Patricia	F	32104	1960
William	M	49350	1960
Donna	F	28668	1961
William	M	47994	1961
Donna	F	25730	1962
William	M	44860	1962
Patricia	F	25371	1963
William	M	44474	1963
Donna	F	23810	1964
William	M	44240	1964
Donna	F	19698	1965
Mark	M	38264	1965
Patricia	F	20110	1966
Mark	M	34806	1966
Angela	F	19543	1967
Mark	M	34925	1967
Angela	F	20669	1968
Mark	M	35420	1968
Angela	F	21055	1969
Christopher	M	35698	1969
Melissa	F	23737	1970
William	M	38910	1970
Melissa	F	23869	1971
William	M	35432	1971
Melissa	F	22503	1972
Jason	M	37446	1972
Angela	F	20896	1973
Robert	M	38701	1973
Melissa	F	22166	1974
Robert	M	37031	1974
Kimberly	F	20263	1975
John	M	35097	1975
Kimberly	F	18966	1976
Robert	M	33810	1976
Michelle	F	19539	1977
Robert	M	34217	1977
Angela	F	20511	1978
John	M	34037	1978
Heather	F	20839	1979
John	M	35434	1979
Nicole	F	19920	1980
Joshua	M	36060	1980
Nicole	F	20312	1981
James	M	38313	1981
Stephanie	F	20857	1982
Joshua	M	38028	1982
Nicole	F	22399	1983
Jason	M	35115	1983
Nicole	F	22265	1984
James	M	35857	1984
Nicole	F	22967	1985
James	M	35861	1985
Nicole	F	21285	1986
James	M	34040	1986
Brittany	F	22231	1987
Daniel	M	35865	1987
Stephanie	F	22838	1988
Justin	M	35042	1988
Jennifer	F	23997	1989
Andrew	M	34811	1989
Stephanie	F	24860	1990
Andrew	M	33657	1990
Stephanie	F	22774	1991
James	M	30507	1991
Emily	F	21832	1992
Daniel	M	29148	1992
Taylor	F	21267	1993
Daniel	M	28685	1993
Brittany	F	18901	1994
Jacob	M	29412	1994
Hannah	F	17010	1995
Tyler	M	29154	1995
Hannah	F	18596	1996
Tyler	M	26953	1996
Taylor	F	19502	1997
Andrew	M	25199	1997
Taylor	F	18572	1998
Brandon	M	23829	1998
Madison	F	18053	1999
Andrew	M	23855	1999
Samantha	F	17265	2000
Andrew	M	23641	2000
Samantha	F	15864	2001
Andrew	M	22411	2001
Abigail	F	15298	2002
Joseph	M	21895	2002
Alexis	F	14867	2003
Ethan	M	21357	2003
Isabella	F	15017	2004
Daniel	M	20983	2004
Hannah	F	14845	2005
Daniel	M	20211	2005
Olivia	F	15498	2006
Andrew	M	19721	2006
Olivia	F	16582	2007
Anthony	M	19627	2007
Sophia	F	16084	2008
Anthony	M	18397	2008
Madison	F	15239	2009
Daniel	M	17542	2009
Abigail	F	14247	2010
Noah	M	16451	2010
Abigail	F	13248	2011
Ethan	M	16684	2011
Abigail	F	12700	2012
Michael	M	16169	2012
Emily	F	13126	2013
Michael	M	15497	2013
Emily	F	12647	2014
Michael	M	15454	2014
Abigail	F	12401	2015
James	M	14824	2015
Charlotte	F	13090	2016
Jacob	M	14510	2016
Charlotte	F	12937	2017
Mason	M	13549	2017
Mia	F	12642	2018
Elijah	M	12886	2018
