James	M	61698	1967
Kimberly	F	31908	1968
John	M	60929	1968
Jennifer	F	33702	1969
James	M	59915	1969
Kimberly	F	34136	1970
David	M	61752	1970
Lisa	F	32909	1971
David	M	53118	1971
Lisa	F	27549	1972
James	M	47083	1972
Michelle	F	26934	1973
Jason	M	46683	1973
Michelle	F	25828	1974
Christopher	M	48603	1974
Heather	F	24299	1975
Christopher	M	46592	1975
Melissa	F	25095	1976
Christopher	M	45210	1976
Amy	F	26732	1977
Christopher	M	46749	1977
Jessica	F	26102	1978
Christopher	M	47259	1978
Amanda	F	31928	1979
Jason	M	50408	1979
Jessica	F	33921	1980
Jason	M	48171	1980
Amanda	F	34373	1981
Matthew	M	43333	1981
Amanda	F	34214	1982
Matthew	M	46066	1982
Amanda	F	33754	1983
Matthew	M	50217	1983
Ashley	F	38772	1984
Matthew	M	49776	1984
Jennifer	F	42651	1985
Matthew	M	47079	1985
Amanda	F	40529	1986
Matthew	M	46925	1986
Amanda	F	41786	1987
Matthew	M	46481	1987
Amanda	F	39457	1988
Matthew	M	45870	1988
Brittany	F	37788	1989
Matthew	M	45374	1989
Brittany	F	36537	1990
Matthew	M	44804	1990
Brittany	F	29089	1991
Matthew	M	41640	1991
Amanda	F	25033	1992
Matthew	M	37734	1992
Sarah	F	24252	1993
Matthew	M	35770	1993
Emily	F	24149	1994
Matthew	M	33648	1994
Emily	F	24380	1995
Christopher	M	32674	1995
Ashley	F	23677	1996
Jacob	M	31925	1996
Ashley	F	20896	1997
Matthew	M	31514	1997
Samantha	F	20192	1998
Matthew	M	31142	1998
Alexis	F	19234	1999
Matthew	M	30415	1999
Madison	F	19968	2000
Matthew	M	28573	2000
Hannah	F	20716	2001
Matthew	M	26808	2001
Hannah	F	18822	2002
Joshua	M	25993	2002
Madison	F	20199	2003
Joshua	M	25095	2003
Madison	F	20622	2004
Joshua	M	24204	2004
Madison	F	19568	2005
Joshua	M	23250	2005
Madison	F	18626	2006
Joshua	M	22322	2006
Emma	F	18373	2007
Ethan	M	21029	2007
Emily	F	17434	2008
Ethan	M	20216	2008
Olivia	F	17435	2009
Michael	M	18940	2009
Emma	F	17345	2010
Michael	M	17350	2010
Emma	F	18803	2011
William	M	17343	2011
Isabella	F	19099	2012
Ethan	M	17672	2012
Olivia	F	18428	2013
Liam	M	18137	2013
Sophia	F	18609	2014
Mason	M	17201	2014
Sophia	F	17417	2015
Mason	M	16627	2015
Ava	F	16302	2016
William	M	15761	2016
Ava	F	15958	2017
William	M	14967	2017
Ava	F	14924	2018
William	M	14516	2018
