Ashley	F	15344	2002
Andrew	M	22019	2002
Abigail	F	15928	2003
Joseph	M	21367	2003
Abigail	F	15426	2004
Andrew	M	21703	2004
Isabella	F	15186	2005
Andrew	M	20730	2005
Abigail	F	15628	2006
Daniel	M	20065	2006
Sophia	F	17024	2007
Christopher	M	20018	2007
Madison	F	17032	2008
Alexander	M	18697	2008
Emily	F	15352	2009
Joshua	M	17650	2009
Emily	F	14274	2010
Alexander	M	16756	2010
Emily	F	14258	2011
Michael	M	16795	2011
Emily	F	13649	2012
Liam	M	16804	2012
Mia	F	13152	2013
Ethan	M	16241	2013
Mia	F	13512	2014
Ethan	M	15724	2014
Mia	F	14905	2015
Ethan	M	15077	2015
Mia	F	14428	2016
Benjamin	M	14641	2016
Mia	F	13470	2017
Benjamin	M	13797	2017
Charlotte	F	12940	2018
Benjamin	M	13381	2018
