Susan	F	26328	1965
Robert	M	63123	1965
Karen	F	25446	1966
Robert	M	59330	1966
Susan	F	22263	1967
Robert	M	56381	1967
Melissa	F	21727	1968
Robert	M	58211	1968
Melissa	F	23020	1969
Robert	M	58325	1969
Amy	F	25209	1970
Robert	M	57203	1970
Amy	F	26237	1971
Robert	M	50654	1971
Amy	F	25873	1972
John	M	43181	1972
Lisa	F	22669	1973
David	M	41102	1973
Angela	F	22802	1974
James	M	41354	1974
Angela	F	23360	1975
David	M	39177	1975
Angela	F	22042	1976
James	M	38309	1976
Heather	F	23777	1977
James	M	40054	1977
Heather	F	22271	1978
James	M	39915	1978
Amy	F	21615	1979
James	M	39371	1979
Sarah	F	25755	1980
James	M	39325	1980
Melissa	F	28000	1981
David	M	40668	1981
Melissa	F	25867	1982
David	M	40459	1982
Sarah	F	27229	1983
Joshua	M	36707	1983
Sarah	F	25884	1984
David	M	38486	1984
Sarah	F	24882	1985
Daniel	M	38542	1985
Sarah	F	28155	1986
David	M	37147	1986
Sarah	F	27890	1987
David	M	36786	1987
Jennifer	F	27889	1988
Andrew	M	35741	1988
Sarah	F	27793	1989
David	M	35218	1989
Samantha	F	25867	1990
Daniel	M	33818	1990
Samantha	F	25645	1991
Andrew	M	31532	1991
Sarah	F	24635	1992
Andrew	M	30535	1992
Emily	F	23595	1993
Tyler	M	29796	1993
Sarah	F	22291	1994
Tyler	M	30477	1994
Sarah	F	21383	1995
Joshua	M	30718	1995
Samantha	F	20548	1996
Joshua	M	29170	1996
Hannah	F	20593	1997
Joshua	M	28284	1997
Ashley	F	19873	1998
Christopher	M	27002	1998
Samantha	F	19038	1999
Nicholas	M	25638	1999
Sarah	F	17702	2000
Christopher	M	24932	2000
Alexis	F	16402	2001
Christopher	M	23126	2001
Alexis	F	15636	2002
Ethan	M	22109	2002
Olivia	F	16148	2003
Andrew	M	22153	2003
Hannah	F	15605	2004
Ethan	M	22206	2004
Olivia	F	15693	2005
Ethan	M	21312	2005
Ava	F	16939	2006
Matthew	M	20331	2006
Madison	F	17961	2007
Daniel	M	20251	2007
Ava	F	17039	2008
Daniel	M	19005	2008
Ava	F	15873	2009
William	M	17918	2009
Ava	F	15433	2010
William	M	17051	2010
Ava	F	15503	2011
Noah	M	16862	2011
Ava	F	15533	2012
William	M	16885	2012
Ava	F	15252	2013
William	M	16641	2013
Ava	F	15696	2014
William	M	16820	2014
Isabella	F	15617	2015
William	M	15909	2015
Isabella	F	14795	2016
James	M	14862	2016
Sophia	F	14883	2017
Logan	M	14014	2017
Sophia	F	13928	2018
Oliver	M	13389	2018
